date,value,trend,seasonal,residual,detrended,deseasonal,seasonal_strength,decomp_type,decomp_period,hour,dayofweek,month,day,hour_sin,hour_cos,day_in_week_sin,day_in_week_cos,lag_1
2016-07-01 01:00:00,1.4919999837875366,2.0099166532357535,1.2627062102439273,0.5878796858506572,-0.5179166694482169,0.22929377354360936,0.9902205723865379,standard,24,1,4,7,1,0.25881904510252074,0.9659258262890683,-0.433883739117558,-0.9009688679024191,1.5989999771118164
2016-07-01 02:00:00,1.2790000438690186,2.0099166532357535,1.2171995270265334,0.5227941700300003,-0.730916609366735,0.06180051684248511,0.9902205723865379,standard,24,2,4,7,1,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,1.4919999837875366
2016-07-01 03:00:00,1.2790000438690186,2.0099166532357535,1.1353043877260605,0.5605059078185208,-0.730916609366735,0.1436956561429581,0.9902205723865379,standard,24,3,4,7,1,0.7071067811865475,0.7071067811865476,-0.433883739117558,-0.9009688679024191,1.2790000438690186
2016-07-01 04:00:00,1.4919999837875366,2.0099166532357535,1.0848854554288165,0.6842375169519269,-0.5179166694482169,0.4071145283587201,0.9902205723865379,standard,24,4,4,7,1,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,1.2790000438690186
2016-07-01 05:00:00,1.5279999971389768,2.0099166532357535,1.110144189238446,0.684803410835955,-0.4819166560967767,0.4178558079005308,0.9902205723865379,standard,24,5,4,7,1,0.9659258262890683,0.25881904510252074,-0.433883739117558,-0.9009688679024191,1.4919999837875366
2016-07-01 06:00:00,2.131999969482422,2.0099166532357535,1.1002420392944687,0.964097397723784,0.12208331624666835,1.0317579301879531,0.9902205723865379,standard,24,6,4,7,1,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,1.5279999971389768
2016-07-01 07:00:00,2.309999942779541,2.0099166532357535,0.9282014208727923,1.2382025431338979,0.3000832895437875,1.3817985219067488,0.9902205723865379,standard,24,7,4,7,1,0.9659258262890683,-0.25881904510252063,-0.433883739117558,-0.9009688679024191,2.131999969482422
2016-07-01 08:00:00,2.45199990272522,2.0099166532357535,0.8788593954047954,1.388107178518632,0.44208324948946665,1.5731405073204248,0.9902205723865379,standard,24,8,4,7,1,0.8660254037844387,-0.4999999999999998,-0.433883739117558,-0.9009688679024191,2.309999942779541
2016-07-01 09:00:00,1.919000029563904,2.0099166532357535,0.8616183736912133,1.1081077219288122,-0.0909166236718495,1.0573816558726907,0.9902205723865379,standard,24,9,4,7,1,0.7071067811865476,-0.7071067811865475,-0.433883739117558,-0.9009688679024191,2.45199990272522
2016-07-01 10:00:00,1.9900000095367432,2.0099166532357535,0.9446327755280124,1.048122441646102,-0.01991664369901036,1.0453672340087308,0.9902205723865379,standard,24,10,4,7,1,0.49999999999999994,-0.8660254037844387,-0.433883739117558,-0.9009688679024191,1.919000029563904
