date,value,trend,seasonal,residual,detrended,deseasonal,seasonal_strength,decomp_type,decomp_period,hour,dayofweek,month,day,hour_sin,hour_cos,day_in_week_sin,day_in_week_cos,lag_1
2016-07-01 01:00:00,5.692999839782715,5.309479167064029,1.1982121553384733,0.8948608938971518,0.38352067271868595,4.494787684444241,0.995677721529488,standard,24,1,4,7,1,0.25881904510252074,0.9659258262890683,-0.433883739117558,-0.9009688679024191,5.827000141143799
2016-07-01 02:00:00,5.1570000648498535,5.309479167064029,1.1619742634563983,0.8358891860989381,-0.15247910221417538,3.995025801393455,0.995677721529488,standard,24,2,4,7,1,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,5.692999839782715
2016-07-01 03:00:00,5.090000152587892,5.309479167064029,1.0954823137117295,0.8751056823951732,-0.2194790144761365,3.994517838876163,0.995677721529488,standard,24,3,4,7,1,0.7071067811865475,0.7071067811865476,-0.433883739117558,-0.9009688679024191,5.1570000648498535
2016-07-01 04:00:00,5.357999801635742,5.309479167064029,1.0627814444941306,0.9495258856317589,0.048520634571713295,4.295218357141612,0.995677721529488,standard,24,4,4,7,1,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,5.090000152587892
2016-07-01 05:00:00,5.625999927520752,5.309479167064029,1.0841581130691291,0.9773613866606919,0.31652076045672306,4.541841814451622,0.995677721529488,standard,24,5,4,7,1,0.9659258262890683,0.25881904510252074,-0.433883739117558,-0.9009688679024191,5.357999801635742
2016-07-01 06:00:00,7.166999816894531,5.309479167064029,1.104885750855496,1.2217099179934592,1.8575206498305024,6.062114066039035,0.995677721529488,standard,24,6,4,7,1,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,5.625999927520752
2016-07-01 07:00:00,7.434999942779541,5.309479167064029,0.9803987897025692,1.4283225144811025,2.125520775715512,6.454601153076972,0.995677721529488,standard,24,7,4,7,1,0.9659258262890683,-0.25881904510252063,-0.433883739117558,-0.9009688679024191,7.166999816894531
2016-07-01 08:00:00,5.559000015258789,5.309479167064029,0.867485927939991,1.2069306479461117,0.24952084819476017,4.691514087318798,0.995677721529488,standard,24,8,4,7,1,0.8660254037844387,-0.4999999999999998,-0.433883739117558,-0.9009688679024191,7.434999942779541
2016-07-01 09:00:00,4.554999828338623,5.309479167064029,0.8649306402828749,0.9918709288493066,-0.7544793387254058,3.690069188055748,0.995677721529488,standard,24,9,4,7,1,0.7071067811865476,-0.7071067811865475,-0.433883739117558,-0.9009688679024191,5.559000015258789
2016-07-01 10:00:00,4.956999778747559,5.309479167064029,0.9621201826024607,0.970370652433997,-0.3524793883164703,3.994879596145098,0.995677721529488,standard,24,10,4,7,1,0.49999999999999994,-0.8660254037844387,-0.433883739117558,-0.9009688679024191,4.554999828338623
