date,value,trend,seasonal,residual,detrended,deseasonal,seasonal_strength,decomp_type,decomp_period,hour,dayofweek,month,day,hour_sin,hour_cos,day_in_week_sin,day_in_week_cos,lag_1
2016-07-01 01:00:00,1.371000051498413,1.5000208442409833,0.9825850836457756,0.9301864526847915,-0.12902079274257017,0.3884149678526375,0.5058660777146988,standard,24,1,4,7,1,0.25881904510252074,0.9659258262890683,-0.433883739117558,-0.9009688679024191,1.3400000333786009
2016-07-01 02:00:00,1.218000054359436,1.5000208442409833,0.9744158373605373,0.833308246418646,-0.2820207898815472,0.24358421699889876,0.5058660777146988,standard,24,2,4,7,1,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,1.371000051498413
2016-07-01 03:00:00,1.2790000438690186,1.5000208442409833,0.9892075339428531,0.8619574942836977,-0.2210208003719647,0.28979250992616545,0.5058660777146988,standard,24,3,4,7,1,0.7071067811865475,0.7071067811865476,-0.433883739117558,-0.9009688679024191,1.218000054359436
2016-07-01 04:00:00,1.2790000438690186,1.5000208442409833,0.988943418846936,0.8621876955085005,-0.2210208003719647,0.2900566250220825,0.5058660777146988,standard,24,4,4,7,1,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,1.2790000438690186
2016-07-01 05:00:00,1.371000051498413,1.5000208442409833,0.9986402269453178,0.9152318410136506,-0.12902079274257017,0.37235982455309524,0.5058660777146988,standard,24,5,4,7,1,0.9659258262890683,0.25881904510252074,-0.433883739117558,-0.9009688679024191,1.2790000438690186
2016-07-01 06:00:00,1.8580000400543213,1.5000208442409833,1.0418209464504338,1.1889274112960981,0.35797919581333804,0.8161790936038875,0.5058660777146988,standard,24,6,4,7,1,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,1.371000051498413
2016-07-01 07:00:00,2.2239999771118164,1.5000208442409833,1.1287683219139706,1.3135078470364756,0.7239791328708332,1.0952316551978458,0.5058660777146988,standard,24,7,4,7,1,0.9659258262890683,-0.25881904510252063,-0.433883739117558,-0.9009688679024191,1.8580000400543213
2016-07-01 08:00:00,1.4320000410079956,1.5000208442409833,1.0381753819961244,0.919549282850832,-0.06802080323298765,0.39382465901187125,0.5058660777146988,standard,24,8,4,7,1,0.8660254037844387,-0.4999999999999998,-0.433883739117558,-0.9009688679024191,2.2239999771118164
2016-07-01 09:00:00,1.371000051498413,1.5000208442409833,1.0320155138094456,0.8856333273941601,-0.12902079274257017,0.3389845376889675,0.5058660777146988,standard,24,9,4,7,1,0.7071067811865476,-0.7071067811865475,-0.433883739117558,-0.9009688679024191,1.4320000410079956
2016-07-01 10:00:00,1.4919999837875366,1.5000208442409833,1.0604599541096067,0.9379447381753512,-0.008020860453446632,0.4315400296779299,0.5058660777146988,standard,24,10,4,7,1,0.49999999999999994,-0.8660254037844387,-0.433883739117558,-0.9009688679024191,1.371000051498413
2016-07-01 11:00:00,1.4919999837875366,1.5000208442409833,1.0117437915029608,0.9831074253741732,-0.008020860453446632,0.48025619228457583,0.5058660777146988,standard,24,11,4,7,1,0.258819045102521,-0.9659258262890682,-0.433883739117558,-0.9009688679024191,1.4919999837875366
2016-07-01 12:00:00,1.5230000019073486,1.5000208442409833,0.9402258448420305,1.0798673862622976,0.02297915766636538,0.5827741570653181,0.5058660777146988,standard,24,12,4,7,1,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,1.4919999837875366
2016-07-01 13:00:00,1.6139999628067017,1.5051041767001154,0.9595575598128674,1.1175473372351694,0.10889578610658623,0.6544424029938343,0.5058660777146988,standard,24,13,4,7,1,-0.2588190451025208,-0.9659258262890683,-0.433883739117558,-0.9009688679024191,1.5230000019073486
2016-07-01 14:00:00,1.4320000410079956,1.5108333428700766,0.9808479041672182,0.9663285284204505,-0.07883330186208104,0.4511521368407774,0.5058660777146988,standard,24,14,4,7,1,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,1.6139999628067017
2016-07-01 15:00:00,1.5230000019073486,1.5178333421548207,0.9625324852777111,1.042462447487949,0.005166659752527947,0.5604675166296376,0.5058660777146988,standard,24,15,4,7,1,-0.7071067811865471,-0.7071067811865479,-0.433883739117558,-0.9009688679024191,1.4320000410079956
