date,value,trend,seasonal,residual,detrended,deseasonal,seasonal_strength,decomp_type,decomp_period,hour,dayofweek,month,day,hour_sin,hour_cos,day_in_week_sin,day_in_week_cos,lag_1
2016-07-01 01:00:00,27.78700065612793,20.87543753782908,0.9773353307558911,1.3619541446790318,6.911563118298851,26.809665325372038,0.9990502364402515,standard,24,1,4,7,1,0.25881904510252074,0.9659258262890683,-0.433883739117558,-0.9009688679024191,30.5310001373291
2016-07-01 02:00:00,27.78700065612793,20.87543753782908,0.978652835389085,1.3601206233005352,6.911563118298851,26.808347820738845,0.9990502364402515,standard,24,2,4,7,1,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,27.78700065612793
2016-07-01 03:00:00,25.04400062561035,20.87543753782908,0.9822584172296904,1.2213562525417745,4.168563087781273,24.06174220838066,0.9990502364402515,standard,24,3,4,7,1,0.7071067811865475,0.7071067811865476,-0.433883739117558,-0.9009688679024191,27.78700065612793
2016-07-01 04:00:00,21.947999954223643,20.87543753782908,0.9765557699387413,1.0766196780344028,1.0725624163945646,20.971444184284902,0.9990502364402515,standard,24,4,4,7,1,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,25.04400062561035
2016-07-01 05:00:00,21.173999786376957,20.87543753782908,0.9680071159822381,1.0478250279850225,0.29856224854787783,20.205992670394718,0.9990502364402515,standard,24,5,4,7,1,0.9659258262890683,0.25881904510252074,-0.433883739117558,-0.9009688679024191,21.947999954223643
2016-07-01 06:00:00,22.79199981689453,20.87543753782908,0.9683147164793804,1.1275357316834744,1.9165622790654524,21.82368510041515,0.9990502364402515,standard,24,6,4,7,1,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,21.173999786376957
2016-07-01 07:00:00,23.143999099731445,20.87543753782908,0.9895983931463468,1.120324505066239,2.2685615619023665,22.154400706585097,0.9990502364402515,standard,24,7,4,7,1,0.9659258262890683,-0.25881904510252063,-0.433883739117558,-0.9009688679024191,22.79199981689453
2016-07-01 08:00:00,21.66699981689453,20.87543753782908,1.0092989778735508,1.0283556994329832,0.7915622790654524,20.65770083902098,0.9990502364402515,standard,24,8,4,7,1,0.8660254037844387,-0.4999999999999998,-0.433883739117558,-0.9009688679024191,23.143999099731445
2016-07-01 09:00:00,17.445999145507812,20.87543753782908,1.012680190839504,0.825254583815704,-3.4294383923212663,16.43331895466831,0.9990502364402515,standard,24,9,4,7,1,0.7071067811865476,-0.7071067811865475,-0.433883739117558,-0.9009688679024191,21.66699981689453
2016-07-01 10:00:00,19.97900009155273,20.87543753782908,1.0107288329150825,0.946898671234227,-0.896437446276348,18.96827125863765,0.9990502364402515,standard,24,10,4,7,1,0.49999999999999994,-0.8660254037844387,-0.433883739117558,-0.9009688679024191,17.445999145507812
2016-07-01 11:00:00,20.11899948120117,20.87543753782908,0.9967382903150707,0.9669180117309538,-0.7564380566279105,19.122261190886096,0.9990502364402515,standard,24,11,4,7,1,0.258819045102521,-0.9659258262890682,-0.433883739117558,-0.9009688679024191,19.97900009155273
2016-07-01 12:00:00,19.20499992370605,20.87543753782908,0.98738663219606,0.9317330047288314,-1.6704376141230277,18.21761329150999,0.9990502364402515,standard,24,12,4,7,1,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,20.11899948120117
2016-07-01 13:00:00,18.57200050354004,20.51050003369649,1.0095393908860448,0.8969312782673144,-1.9384995301564523,17.562461112653995,0.9990502364402515,standard,24,13,4,7,1,-0.2588190451025208,-0.9659258262890683,-0.433883739117558,-0.9009688679024191,19.20499992370605
2016-07-01 14:00:00,19.55599975585937,20.180750012397763,1.0377104939334703,0.933827183364764,-0.6247502565383911,18.5182892619259,0.9990502364402515,standard,24,14,4,7,1,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,18.57200050354004
2016-07-01 15:00:00,17.305000305175778,19.93012499809265,1.056369711155599,0.8219504704969519,-2.6251246929168737,16.248630594020177,0.9990502364402515,standard,24,15,4,7,1,-0.7071067811865471,-0.7071067811865479,-0.433883739117558,-0.9009688679024191,19.55599975585937
2016-07-01 16:00:00,19.48600006103516,19.82897917429606,1.0612666792994532,0.9259719138698671,-0.342979113260899,18.424733381735706,0.9990502364402515,standard,24,16,4,7,1,-0.8660254037844384,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,17.305000305175778
